date,crop,market,variety,grade,min_price,max_price,modal_price,price_unit,location,year,month,day_of_week
2021-07-04,Pepper,Pollachi,Pepper,Local,49954.14,55590.91,52119.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,6
2021-07-05,Pepper,Udumalpet,Black Pepper,Local,49485.26,54979.14,52200.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,0
2021-07-06,Pepper,Pollachi,Pepper,Local,47376.91,52015.31,49592.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,1
2021-07-07,Pepper,Pollachi,Pepper,Local,49998.88,55028.66,52368.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,2
2021-07-08,Pepper,Coimbatore,Black Pepper,Local,48743.47,54965.99,51892.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,3
2021-07-09,Pepper,Pollachi,Black Pepper,Local,47423.16,54269.09,50663.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,4
2021-07-10,Pepper,Udumalpet,Pepper,Local,47170.33,52949.44,50231.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,5
2021-07-11,Pepper,Pollachi,Black Pepper,Local,48161.47,54003.16,51196.24,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,6
2021-07-12,Pepper,Coimbatore,Black Pepper,Local,47791.08,54903.84,51126.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,0
2021-07-13,Pepper,Coimbatore,Pepper,Local,47849.48,54931.55,51202.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,1
2021-07-14,Pepper,Sulur,Black Pepper,Local,48267.07,53341.99,50938.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,2
2021-07-15,Pepper,Sulur,Black Pepper,Local,50599.26,57033.83,53304.43,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,3
2021-07-16,Pepper,Sulur,Black Pepper,Local,47026.68,53827.96,50255.21,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,4
2021-07-17,Pepper,Udumalpet,Pepper,Local,50709.55,55831.6,53204.65,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,5
2021-07-18,Pepper,Sulur,Pepper,Local,45943.22,52112.01,48866.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,6
2021-07-19,Pepper,Mettupalayam,Black Pepper,Local,48025.11,52672.72,50180.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,0
2021-07-20,Pepper,Pollachi,Pepper,Local,45432.43,52247.03,48653.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,1
2021-07-21,Pepper,Pollachi,Black Pepper,Local,48786.8,55287.42,51468.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,2
2021-07-22,Pepper,Sulur,Black Pepper,Local,47341.52,52077.72,49565.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,3
2021-07-23,Pepper,Sulur,Pepper,Local,46931.44,52486.4,49997.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,4
2021-07-24,Pepper,Mettupalayam,Black Pepper,Local,47911.92,53106.84,50493.38,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,5
2021-07-25,Pepper,Mettupalayam,Pepper,Local,45062.04,51157.91,48256.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,6
2021-07-26,Pepper,Sulur,Pepper,Local,46472.83,51874.89,49324.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,0
2021-07-27,Pepper,Pollachi,Black Pepper,Local,47199.43,53594.9,50311.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,1
2021-07-28,Pepper,Udumalpet,Pepper,Local,47265.04,53468.34,50554.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,2
2021-07-29,Pepper,Udumalpet,Pepper,Local,47889.55,52941.67,50059.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,3
2021-07-30,Pepper,Coimbatore,Pepper,Local,46584.1,52610.82,49033.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,4
2021-07-31,Pepper,Udumalpet,Pepper,Local,47953.26,52515.84,50072.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,7,5
2021-08-01,Pepper,Pollachi,Black Pepper,Local,46888.19,52696.65,50210.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,6
2021-08-02,Pepper,Sulur,Pepper,Local,47636.95,53245.32,50194.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,0
2021-08-03,Pepper,Coimbatore,Black Pepper,Local,47734.67,54126.02,50817.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,1
2021-08-04,Pepper,Mettupalayam,Black Pepper,Local,46608.69,51807.07,49401.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,2
2021-08-05,Pepper,Pollachi,Pepper,Local,47519.36,53119.16,50542.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,3
2021-08-06,Pepper,Pollachi,Black Pepper,Local,46529.16,52450.04,49655.2,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,4
2021-08-07,Pepper,Mettupalayam,Pepper,Local,45604.35,51782.8,48453.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,5
2021-08-08,Pepper,Coimbatore,Pepper,Local,46052.97,51926.43,49242.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,6
2021-08-09,Pepper,Mettupalayam,Pepper,Local,46433.04,52212.8,49442.65,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,0
2021-08-10,Pepper,Mettupalayam,Black Pepper,Local,46851.26,53249.88,49534.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,1
2021-08-11,Pepper,Mettupalayam,Black Pepper,Local,45827.05,50927.03,48086.37,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,2
2021-08-12,Pepper,Coimbatore,Pepper,Local,45720.28,52027.54,48265.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,3
2021-08-13,Pepper,Udumalpet,Pepper,Local,45278.95,50979.35,48137.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,4
2021-08-14,Pepper,Coimbatore,Pepper,Local,46334.16,52491.46,48797.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,5
2021-08-15,Pepper,Mettupalayam,Black Pepper,Local,46023.15,51452.28,48545.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,6
2021-08-16,Pepper,Pollachi,Black Pepper,Local,46603.48,52502.41,49410.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,0
2021-08-17,Pepper,Mettupalayam,Black Pepper,Local,46670.47,53256.28,49504.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,1
2021-08-18,Pepper,Mettupalayam,Pepper,Local,47415.11,52130.88,49582.54,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,2
2021-08-19,Pepper,Udumalpet,Black Pepper,Local,45795.6,52227.45,48410.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,3
2021-08-20,Pepper,Coimbatore,Pepper,Local,45092.93,50391.76,47939.0,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,4
2021-08-21,Pepper,Udumalpet,Black Pepper,Local,46831.05,52286.92,48938.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,5
2021-08-22,Pepper,Pollachi,Pepper,Local,45044.04,50749.85,48020.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,6
2021-08-23,Pepper,Sulur,Black Pepper,Local,46868.78,52927.21,49112.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,0
2021-08-24,Pepper,Mettupalayam,Pepper,Local,44237.19,49171.01,46586.44,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,1
2021-08-25,Pepper,Sulur,Black Pepper,Local,46496.87,52197.7,48901.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,2
2021-08-26,Pepper,Mettupalayam,Pepper,Local,44646.6,50993.83,47319.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,3
2021-08-27,Pepper,Pollachi,Pepper,Local,46744.42,52621.33,49339.38,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,4
2021-08-28,Pepper,Coimbatore,Pepper,Local,44015.83,49816.69,46282.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,5
2021-08-29,Pepper,Pollachi,Pepper,Local,46562.38,53227.32,49883.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,6
2021-08-30,Pepper,Mettupalayam,Pepper,Local,44788.36,50924.6,47264.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,0
2021-08-31,Pepper,Sulur,Pepper,Local,46070.5,51968.51,48507.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,8,1
2021-09-01,Pepper,Mettupalayam,Black Pepper,Local,46106.68,52392.2,48697.49,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,2
2021-09-02,Pepper,Udumalpet,Black Pepper,Local,44181.5,50406.09,46794.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,3
2021-09-03,Pepper,Udumalpet,Pepper,Local,43948.33,49333.1,46109.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,4
2021-09-04,Pepper,Udumalpet,Pepper,Local,45479.32,51565.52,47882.96,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,5
2021-09-05,Pepper,Sulur,Pepper,Local,45014.26,50979.94,48091.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,6
2021-09-06,Pepper,Udumalpet,Black Pepper,Local,44939.76,51199.71,48188.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,0
2021-09-07,Pepper,Udumalpet,Black Pepper,Local,45079.11,50452.83,47790.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,1
2021-09-08,Pepper,Coimbatore,Pepper,Local,45420.41,52104.87,48700.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,2
2021-09-09,Pepper,Mettupalayam,Black Pepper,Local,45112.54,50947.75,47746.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,3
2021-09-10,Pepper,Mettupalayam,Pepper,Local,45777.69,51863.48,48089.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,4
2021-09-11,Pepper,Pollachi,Black Pepper,Local,43974.07,50143.34,46676.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,5
2021-09-12,Pepper,Mettupalayam,Pepper,Local,45408.31,50976.68,47795.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,6
2021-09-13,Pepper,Mettupalayam,Pepper,Local,44067.43,50051.51,47071.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,0
2021-09-14,Pepper,Sulur,Black Pepper,Local,43701.87,49547.33,47045.24,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,1
2021-09-15,Pepper,Udumalpet,Black Pepper,Local,43046.91,48381.59,45957.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,2
2021-09-16,Pepper,Pollachi,Pepper,Local,44436.39,50585.27,47312.51,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,3
2021-09-17,Pepper,Pollachi,Pepper,Local,44594.38,51422.19,47740.53,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,4
2021-09-18,Pepper,Coimbatore,Pepper,Local,43953.14,49207.33,46383.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,5
2021-09-19,Pepper,Coimbatore,Black Pepper,Local,43578.41,50226.21,46716.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,6
2021-09-20,Pepper,Coimbatore,Black Pepper,Local,43558.72,49164.32,46162.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,0
2021-09-21,Pepper,Udumalpet,Pepper,Local,42807.0,49322.94,45894.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,1
2021-09-22,Pepper,Mettupalayam,Pepper,Local,42689.93,48209.23,45801.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,2
2021-09-23,Pepper,Pollachi,Pepper,Local,43130.18,50127.79,46315.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,3
2021-09-24,Pepper,Coimbatore,Pepper,Local,42375.0,47561.54,45134.44,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,4
2021-09-25,Pepper,Coimbatore,Black Pepper,Local,46147.25,52079.01,48732.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,5
2021-09-26,Pepper,Udumalpet,Pepper,Local,43417.33,49938.57,46228.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,6
2021-09-27,Pepper,Sulur,Black Pepper,Local,43961.55,50139.8,46941.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,0
2021-09-28,Pepper,Coimbatore,Pepper,Local,42953.25,49181.65,45973.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,1
2021-09-29,Pepper,Pollachi,Pepper,Local,43483.83,49527.03,46125.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,2
2021-09-30,Pepper,Mettupalayam,Pepper,Local,43977.28,49335.27,46505.52,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,9,3
2021-10-01,Pepper,Udumalpet,Black Pepper,Local,45913.4,51567.88,48533.92,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,4
2021-10-02,Pepper,Udumalpet,Pepper,Local,42969.55,48737.22,46184.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,5
2021-10-03,Pepper,Coimbatore,Pepper,Local,45839.87,51579.25,48085.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,6
2021-10-04,Pepper,Coimbatore,Pepper,Local,43744.59,50685.87,46879.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,0
2021-10-05,Pepper,Mettupalayam,Pepper,Local,45963.56,50992.49,48525.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,1
2021-10-06,Pepper,Pollachi,Pepper,Local,45547.23,50894.05,48364.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,2
2021-10-07,Pepper,Coimbatore,Pepper,Local,42240.93,47572.3,44706.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,3
2021-10-08,Pepper,Mettupalayam,Pepper,Local,43425.28,49057.73,46495.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,4
2021-10-09,Pepper,Mettupalayam,Black Pepper,Local,44490.19,50806.85,47609.44,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,5
2021-10-10,Pepper,Mettupalayam,Black Pepper,Local,45095.97,51570.0,48230.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,6
2021-10-11,Pepper,Coimbatore,Pepper,Local,43439.61,48355.15,45669.0,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,0
2021-10-12,Pepper,Sulur,Pepper,Local,44928.43,51513.29,47810.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,1
2021-10-13,Pepper,Coimbatore,Pepper,Local,45693.97,50679.08,48138.2,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,2
2021-10-14,Pepper,Sulur,Pepper,Local,45827.5,51249.93,47977.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,3
2021-10-15,Pepper,Pollachi,Black Pepper,Local,45360.26,50870.85,47499.38,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,4
2021-10-16,Pepper,Sulur,Black Pepper,Local,45059.25,51452.98,47637.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,5
2021-10-17,Pepper,Udumalpet,Black Pepper,Local,44226.36,50284.69,46539.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,6
2021-10-18,Pepper,Sulur,Pepper,Local,45322.21,50996.04,47785.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,0
2021-10-19,Pepper,Mettupalayam,Black Pepper,Local,43459.32,49365.39,46420.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,1
2021-10-20,Pepper,Sulur,Pepper,Local,45326.89,51252.08,47781.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,2
2021-10-21,Pepper,Pollachi,Pepper,Local,45263.01,50315.75,47881.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,3
2021-10-22,Pepper,Mettupalayam,Black Pepper,Local,44146.01,50678.47,47450.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,4
2021-10-23,Pepper,Pollachi,Pepper,Local,44000.86,50185.84,46577.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,5
2021-10-24,Pepper,Pollachi,Black Pepper,Local,44263.88,49595.27,46433.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,6
2021-10-25,Pepper,Udumalpet,Pepper,Local,44670.26,50831.23,47297.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,0
2021-10-26,Pepper,Mettupalayam,Pepper,Local,44133.76,50589.17,47308.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,1
2021-10-27,Pepper,Udumalpet,Black Pepper,Local,44879.92,50284.12,47365.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,2
2021-10-28,Pepper,Sulur,Pepper,Local,45832.7,52191.5,48622.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,3
2021-10-29,Pepper,Pollachi,Black Pepper,Local,44162.4,48977.93,46353.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,4
2021-10-30,Pepper,Udumalpet,Black Pepper,Local,44430.55,50058.71,46994.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,5
2021-10-31,Pepper,Udumalpet,Black Pepper,Local,43591.81,49569.12,46832.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,10,6
2021-11-01,Pepper,Coimbatore,Pepper,Local,43841.08,49821.22,46458.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,0
2021-11-02,Pepper,Sulur,Pepper,Local,46287.08,51840.2,49058.31,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,1
2021-11-03,Pepper,Udumalpet,Black Pepper,Local,45875.64,51952.08,48439.51,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,2
2021-11-04,Pepper,Udumalpet,Pepper,Local,44232.34,50005.94,47009.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,3
2021-11-05,Pepper,Pollachi,Black Pepper,Local,43268.16,49501.01,46332.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,4
2021-11-06,Pepper,Pollachi,Black Pepper,Local,44792.58,51098.7,48139.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,5
2021-11-07,Pepper,Mettupalayam,Black Pepper,Local,43184.61,49077.98,46170.55,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,6
2021-11-08,Pepper,Coimbatore,Pepper,Local,46501.99,51817.89,49013.4,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,0
2021-11-09,Pepper,Udumalpet,Black Pepper,Local,45606.39,51451.18,48401.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,1
2021-11-10,Pepper,Udumalpet,Pepper,Local,45317.19,51548.86,48510.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,2
2021-11-11,Pepper,Pollachi,Black Pepper,Local,45749.61,52115.56,48686.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,3
2021-11-12,Pepper,Mettupalayam,Black Pepper,Local,45924.44,51570.85,49123.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,4
2021-11-13,Pepper,Coimbatore,Black Pepper,Local,46568.78,52548.49,49541.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,5
2021-11-14,Pepper,Sulur,Pepper,Local,45485.9,51866.07,48733.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,6
2021-11-15,Pepper,Mettupalayam,Pepper,Local,46868.26,52170.43,49520.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,0
2021-11-16,Pepper,Udumalpet,Black Pepper,Local,45087.94,51581.42,47943.79,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,1
2021-11-17,Pepper,Pollachi,Pepper,Local,47474.73,53004.13,49783.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,2
2021-11-18,Pepper,Sulur,Black Pepper,Local,47212.96,52474.69,49500.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,3
2021-11-19,Pepper,Coimbatore,Black Pepper,Local,45307.49,51318.9,48387.52,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,4
2021-11-20,Pepper,Udumalpet,Black Pepper,Local,47029.64,53179.35,49593.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,5
2021-11-21,Pepper,Sulur,Black Pepper,Local,48384.59,53577.94,50723.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,6
2021-11-22,Pepper,Coimbatore,Black Pepper,Local,46530.29,52475.08,49049.54,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,0
2021-11-23,Pepper,Udumalpet,Pepper,Local,47058.39,51806.53,49170.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,1
2021-11-24,Pepper,Coimbatore,Black Pepper,Local,47784.87,53681.87,50285.08,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,2
2021-11-25,Pepper,Pollachi,Pepper,Local,46002.1,51549.42,48772.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,3
2021-11-26,Pepper,Udumalpet,Black Pepper,Local,46818.19,52551.51,49336.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,4
2021-11-27,Pepper,Sulur,Black Pepper,Local,47002.46,51663.96,49212.85,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,5
2021-11-28,Pepper,Pollachi,Pepper,Local,45548.34,50928.28,48526.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,6
2021-11-29,Pepper,Udumalpet,Black Pepper,Local,45509.4,51555.67,48706.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,0
2021-11-30,Pepper,Sulur,Pepper,Local,48262.94,53936.6,50642.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,11,1
2021-12-01,Pepper,Mettupalayam,Pepper,Local,46458.85,52619.56,49810.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,2
2021-12-02,Pepper,Pollachi,Pepper,Local,45285.74,52221.77,48560.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,3
2021-12-03,Pepper,Udumalpet,Black Pepper,Local,47879.74,54454.83,50917.05,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,4
2021-12-04,Pepper,Sulur,Pepper,Local,46450.6,51733.84,48721.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,5
2021-12-05,Pepper,Udumalpet,Black Pepper,Local,45717.6,51662.2,48786.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,6
2021-12-06,Pepper,Coimbatore,Pepper,Local,46656.3,52632.6,49708.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,0
2021-12-07,Pepper,Udumalpet,Black Pepper,Local,46895.75,53699.16,49958.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,1
2021-12-08,Pepper,Coimbatore,Pepper,Local,47673.63,52935.79,50303.47,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,2
2021-12-09,Pepper,Mettupalayam,Black Pepper,Local,47751.05,53120.57,49880.43,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,3
2021-12-10,Pepper,Coimbatore,Pepper,Local,48741.52,54954.38,51520.89,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,4
2021-12-11,Pepper,Coimbatore,Black Pepper,Local,48133.54,54335.98,50595.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,5
2021-12-12,Pepper,Sulur,Pepper,Local,47280.44,53425.41,50574.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,6
2021-12-13,Pepper,Pollachi,Black Pepper,Local,48406.09,54332.49,51301.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,0
2021-12-14,Pepper,Coimbatore,Black Pepper,Local,48941.64,53772.29,51357.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,1
2021-12-15,Pepper,Pollachi,Pepper,Local,49448.49,55661.37,51933.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,2
2021-12-16,Pepper,Mettupalayam,Black Pepper,Local,47132.41,53544.26,49970.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,3
2021-12-17,Pepper,Mettupalayam,Black Pepper,Local,49909.88,56154.76,52412.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,4
2021-12-18,Pepper,Coimbatore,Black Pepper,Local,48474.3,54006.4,51299.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,5
2021-12-19,Pepper,Udumalpet,Pepper,Local,48627.16,54644.62,51262.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,6
2021-12-20,Pepper,Coimbatore,Black Pepper,Local,47683.26,52848.51,50007.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,0
2021-12-21,Pepper,Mettupalayam,Pepper,Local,50176.08,56431.23,53301.6,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,1
2021-12-22,Pepper,Pollachi,Pepper,Local,50077.26,55044.53,52294.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,2
2021-12-23,Pepper,Sulur,Pepper,Local,47502.35,53624.43,50577.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,3
2021-12-24,Pepper,Coimbatore,Pepper,Local,49058.79,54074.82,51666.35,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,4
2021-12-25,Pepper,Udumalpet,Black Pepper,Local,49920.43,56162.33,52780.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,5
2021-12-26,Pepper,Coimbatore,Black Pepper,Local,48371.01,53410.82,50987.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,6
2021-12-27,Pepper,Pollachi,Pepper,Local,49665.37,55661.3,51869.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,0
2021-12-28,Pepper,Pollachi,Black Pepper,Local,49577.77,55223.25,52497.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,1
2021-12-29,Pepper,Mettupalayam,Black Pepper,Local,48764.02,54664.9,51574.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,12,2
